STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_GEO_ID,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_NAME,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_001N,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_003N,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_003N/P1_001N,NUMPOINTS
"06","073","013607","06073013607","136.07",Census Tract 136.07,G5020,S,"2536125","0","+32.7458841","-116.9483087",1400000US06073013607,"Census Tract 136.07, San Diego County, California","2665","1582","0.59",4
"06","073","008202","06073008202","82.02",Census Tract 82.02,G5020,S,"463734","668924","+32.8463177","-117.2765927",1400000US06073008202,"Census Tract 82.02, San Diego County, California","1524","1278","0.84",2
"06","073","013422","06073013422","134.22",Census Tract 134.22,G5020,S,"5669814","0","+32.6733411","-117.0007565",1400000US06073013422,"Census Tract 134.22, San Diego County, California","3964","1582","0.4",0
"06","073","017062","06073017062","170.62",Census Tract 170.62,G5020,S,"12630844","12376","+32.9851335","-117.1744567",1400000US06073017062,"Census Tract 170.62, San Diego County, California","5489","3636","0.66",1
"06","073","020310","06073020310","203.10",Census Tract 203.10,G5020,S,"5687584","0","+33.1274233","-117.1531487",1400000US06073020310,"Census Tract 203.10, San Diego County, California","8703","4895","0.56",0
"06","073","017308","06073017308","173.08",Census Tract 173.08,G5020,S,"1259188","0","+32.9865083","-117.2594187",1400000US06073017308,"Census Tract 173.08, San Diego County, California","3178","1948","0.61",0
"06","073","020311","06073020311","203.11",Census Tract 203.11,G5020,S,"14879494","0","+33.1050131","-117.1469842",1400000US06073020311,"Census Tract 203.11, San Diego County, California","3600","2390","0.66",0
"06","073","019108","06073019108","191.08",Census Tract 191.08,G5020,S,"198034116","0","+33.3428811","-116.9835534",1400000US06073019108,"Census Tract 191.08, San Diego County, California","3072","844","0.27",1
"06","073","013326","06073013326","133.26",Census Tract 133.26,G5020,S,"1547511","0","+32.6140163","-117.0158097",1400000US06073013326,"Census Tract 133.26, San Diego County, California","4478","736","0.16",0
"06","073","022101","06073022101","221.01",Census Tract 221.01,G5020,S,"12013410","509483","+33.1364305","-117.3025918",1400000US06073022101,"Census Tract 221.01, San Diego County, California","2631","1943","0.74",3
"06","073","020313","06073020313","203.13",Census Tract 203.13,G5020,S,"7719892","0","+33.1179717","-117.1118508",1400000US06073020313,"Census Tract 203.13, San Diego County, California","3012","1508","0.5",4
"06","073","010019","06073010019","100.19",Census Tract 100.19,G5020,S,"3021668","19560","+32.5833646","-117.0143849",1400000US06073010019,"Census Tract 100.19, San Diego County, California","4045","829","0.2",0
"06","073","016703","06073016703","167.03",Census Tract 167.03,G5020,S,"1552325","0","+32.8478154","-116.9483748",1400000US06073016703,"Census Tract 167.03, San Diego County, California","2750","1854","0.67",0
"06","073","017066","06073017066","170.66",Census Tract 170.66,G5020,S,"25076344","1297199","+33.0365882","-117.1266540",1400000US06073017066,"Census Tract 170.66, San Diego County, California","5989","3540","0.59",0
"06","073","016705","06073016705","167.05",Census Tract 167.05,G5020,S,"1497368","0","+32.8513885","-116.9321095",1400000US06073016705,"Census Tract 167.05, San Diego County, California","4629","2991","0.65",2
"06","073","020312","06073020312","203.12",Census Tract 203.12,G5020,S,"14523772","0","+33.0808841","-117.1352842",1400000US06073020312,"Census Tract 203.12, San Diego County, California","4487","2671","0.6",0
"06","073","020034","06073020034","200.34",Census Tract 200.34,G5020,S,"1402956","0","+33.0712908","-117.2532061",1400000US06073020034,"Census Tract 200.34, San Diego County, California","2737","2153","0.79",0
"06","073","019210","06073019210","192.10",Census Tract 192.10,G5020,S,"2101655","0","+33.2217720","-117.2190949",1400000US06073019210,"Census Tract 192.10, San Diego County, California","5882","1988","0.34",0
"06","073","020111","06073020111","201.11",Census Tract 201.11,G5020,S,"14198354","0","+33.1889636","-117.1008128",1400000US06073020111,"Census Tract 201.11, San Diego County, California","4128","2582","0.63",0
"06","073","020039","06073020039","200.39",Census Tract 200.39,G5020,S,"605234","0","+33.1620265","-117.1899633",1400000US06073020039,"Census Tract 200.39, San Diego County, California","2226","1017","0.46",0
"06","073","020044","06073020044","200.44",Census Tract 200.44,G5020,S,"8500123","116638","+33.1170652","-117.1808072",1400000US06073020044,"Census Tract 200.44, San Diego County, California","8509","5332","0.63",0
"06","073","020036","06073020036","200.36",Census Tract 200.36,G5020,S,"797492","0","+33.1569648","-117.2012263",1400000US06073020036,"Census Tract 200.36, San Diego County, California","3613","846","0.23",0
"06","073","019305","06073019305","193.05",Census Tract 193.05,G5020,S,"1286645","0","+33.2196616","-117.2712503",1400000US06073019305,"Census Tract 193.05, San Diego County, California","3983","2360","0.59",0
"06","073","016404","06073016404","164.04",Census Tract 164.04,G5020,S,"636984","0","+32.8056211","-116.9288217",1400000US06073016404,"Census Tract 164.04, San Diego County, California","3190","1615","0.51",0
"06","073","019304","06073019304","193.04",Census Tract 193.04,G5020,S,"1210297","0","+33.2161816","-117.2815161",1400000US06073019304,"Census Tract 193.04, San Diego County, California","3548","1993","0.56",0
"06","073","019209","06073019209","192.09",Census Tract 192.09,G5020,S,"22135260","0","+33.2349615","-117.2024693",1400000US06073019209,"Census Tract 192.09, San Diego County, California","3270","2399","0.73",0
"06","073","020813","06073020813","208.13",Census Tract 208.13,G5020,S,"13173699","0","+33.0300333","-116.8487815",1400000US06073020813,"Census Tract 208.13, San Diego County, California","4983","3266","0.66",0
"06","073","016706","06073016706","167.06",Census Tract 167.06,G5020,S,"1843777","1027","+32.8387275","-116.9369684",1400000US06073016706,"Census Tract 167.06, San Diego County, California","2966","2176","0.73",0
"06","073","016812","06073016812","168.12",Census Tract 168.12,G5020,S,"21367020","656787","+32.8728267","-116.8357461",1400000US06073016812,"Census Tract 168.12, San Diego County, California","3463","2742","0.79",0
"06","073","009109","06073009109","91.09",Census Tract 91.09,G5020,S,"853302","0","+32.7724256","-117.1908305",1400000US06073009109,"Census Tract 91.09, San Diego County, California","4033","2336","0.58",1
"06","073","007402","06073007402","74.02",Census Tract 74.02,G5020,S,"918763","0","+32.7436679","-117.2377585",1400000US06073007402,"Census Tract 74.02, San Diego County, California","3631","2822","0.78",0
"06","073","016621","06073016621","166.21",Census Tract 166.21,G5020,S,"5862483","196416","+32.8723020","-116.9941687",1400000US06073016621,"Census Tract 166.21, San Diego County, California","4386","3046","0.69",0
"06","073","016620","06073016620","166.20",Census Tract 166.20,G5020,S,"923460","0","+32.8559001","-117.0004690",1400000US06073016620,"Census Tract 166.20, San Diego County, California","2664","1921","0.72",0
"06","073","016813","06073016813","168.13",Census Tract 168.13,G5020,S,"8627323","531680","+32.8603845","-116.8671781",1400000US06073016813,"Census Tract 168.13, San Diego County, California","3441","2776","0.81",0
"06","073","016704","06073016704","167.04",Census Tract 167.04,G5020,S,"4682575","0","+32.8318746","-116.9492171",1400000US06073016704,"Census Tract 167.04, San Diego County, California","7174","4936","0.69",0
"06","073","018805","06073018805","188.05",Census Tract 188.05,G5020,S,"17423532","37755","+33.3454799","-117.1787965",1400000US06073018805,"Census Tract 188.05, San Diego County, California","3572","2627","0.74",0
"06","073","016619","06073016619","166.19",Census Tract 166.19,G5020,S,"4749563","0","+32.8265799","-117.0117460",1400000US06073016619,"Census Tract 166.19, San Diego County, California","4576","2989","0.65",1
"06","073","018804","06073018804","188.04",Census Tract 188.04,G5020,S,"23186026","3161","+33.3257262","-117.2193797",1400000US06073018804,"Census Tract 188.04, San Diego County, California","5536","4319","0.78",1
"06","073","018620","06073018620","186.20",Census Tract 186.20,G5020,S,"719687","0","+33.2593046","-117.2943446",1400000US06073018620,"Census Tract 186.20, San Diego County, California","2718","733","0.27",0
"06","073","018525","06073018525","185.25",Census Tract 185.25,G5020,S,"2282894","0","+33.2358530","-117.2858637",1400000US06073018525,"Census Tract 185.25, San Diego County, California","4395","2457","0.56",0
"06","073","018524","06073018524","185.24",Census Tract 185.24,G5020,S,"1822413","0","+33.2315279","-117.2973209",1400000US06073018524,"Census Tract 185.24, San Diego County, California","3642","1912","0.52",2
"06","073","018522","06073018522","185.22",Census Tract 185.22,G5020,S,"7105136","0","+33.2111997","-117.3072976",1400000US06073018522,"Census Tract 185.22, San Diego County, California","5371","2788","0.52",2
"06","073","017067","06073017067","170.67",Census Tract 170.67,G5020,S,"2455802","0","+32.9428067","-117.0719510",1400000US06073017067,"Census Tract 170.67, San Diego County, California","3213","1622","0.5",0
"06","073","019811","06073019811","198.11",Census Tract 198.11,G5020,S,"9839617","0","+33.1386145","-117.2514135",1400000US06073019811,"Census Tract 198.11, San Diego County, California","7330","4664","0.64",1
"06","073","018619","06073018619","186.19",Census Tract 186.19,G5020,S,"23865998","92324","+33.2819738","-117.2644052",1400000US06073018619,"Census Tract 186.19, San Diego County, California","6194","3732","0.6",0
"06","073","018617","06073018617","186.17",Census Tract 186.17,G5020,S,"1693389","11656","+33.2631260","-117.3036078",1400000US06073018617,"Census Tract 186.17, San Diego County, California","3561","1404","0.39",0
"06","073","018618","06073018618","186.18",Census Tract 186.18,G5020,S,"770171","34353","+33.2528206","-117.3062652",1400000US06073018618,"Census Tract 186.18, San Diego County, California","3969","905","0.23",0
"06","073","018622","06073018622","186.22",Census Tract 186.22,G5020,S,"1075806","0","+33.2331652","-117.3306187",1400000US06073018622,"Census Tract 186.22, San Diego County, California","5130","2342","0.46",0
"06","073","012402","06073012402","124.02",Census Tract 124.02,G5020,S,"896879","0","+32.6430592","-117.0878962",1400000US06073012402,"Census Tract 124.02, San Diego County, California","5822","1451","0.25",0
"06","073","008002","06073008002","80.02",Census Tract 80.02,G5020,S,"1091590","0","+32.8083069","-117.2422493",1400000US06073008002,"Census Tract 80.02, San Diego County, California","2598","2112","0.81",0
"06","073","010110","06073010110","101.10",Census Tract 101.10,G5020,S,"2185931","0","+32.5703465","-117.0885752",1400000US06073010110,"Census Tract 101.10, San Diego County, California","7510","1564","0.21",0
"06","073","010111","06073010111","101.11",Census Tract 101.11,G5020,S,"605556","0","+32.5642007","-117.0662929",1400000US06073010111,"Census Tract 101.11, San Diego County, California","3289","462","0.14",0
"06","073","010112","06073010112","101.12",Census Tract 101.12,G5020,S,"802041","0","+32.5688881","-117.0803945",1400000US06073010112,"Census Tract 101.12, San Diego County, California","5204","927","0.18",0
"06","073","010300","06073010300","103",Census Tract 103,G5020,S,"1120022","0","+32.5756380","-117.1144635",1400000US06073010300,"Census Tract 103, San Diego County, California","4485","2085","0.46",0
"06","073","010401","06073010401","104.01",Census Tract 104.01,G5020,S,"406073","0","+32.5793992","-117.1072099",1400000US06073010401,"Census Tract 104.01, San Diego County, California","2452","824","0.34",0
"06","073","012600","06073012600","126",Census Tract 126,G5020,S,"3043395","4112898","+32.6200568","-117.1033773",1400000US06073012600,"Census Tract 126, San Diego County, California","5143","1307","0.25",2
"06","073","012700","06073012700","127",Census Tract 127,G5020,S,"1138948","0","+32.6340734","-117.0851714",1400000US06073012700,"Census Tract 127, San Diego County, California","4945","1144","0.23",6
"06","073","012800","06073012800","128",Census Tract 128,G5020,S,"1034933","0","+32.6358462","-117.0709931",1400000US06073012800,"Census Tract 128, San Diego County, California","4009","1396","0.35",0
"06","073","012900","06073012900","129",Census Tract 129,G5020,S,"1372423","0","+32.6274203","-117.0676039",1400000US06073012900,"Census Tract 129, San Diego County, California","3540","1318","0.37",1
"06","073","013000","06073013000","130",Census Tract 130,G5020,S,"1627337","0","+32.6248441","-117.0798163",1400000US06073013000,"Census Tract 130, San Diego County, California","5997","1619","0.27",2
"06","073","008101","06073008101","81.01",Census Tract 81.01,G5020,S,"1166816","307276","+32.8329093","-117.2778263",1400000US06073008101,"Census Tract 81.01, San Diego County, California","3859","3117","0.81",1
"06","073","008102","06073008102","81.02",Census Tract 81.02,G5020,S,"1373398","530975","+32.8191521","-117.2734660",1400000US06073008102,"Census Tract 81.02, San Diego County, California","3424","2821","0.82",1
"06","073","008301","06073008301","83.01",Census Tract 83.01,G5020,S,"2354725","0","+32.8161877","-117.2324544",1400000US06073008301,"Census Tract 83.01, San Diego County, California","3371","2717","0.81",0
"06","073","008306","06073008306","83.06",Census Tract 83.06,G5020,S,"2729540","0","+32.8472292","-117.2264968",1400000US06073008306,"Census Tract 83.06, San Diego County, California","3163","2337","0.74",0
"06","073","010402","06073010402","104.02",Census Tract 104.02,G5020,S,"686694","0","+32.5727786","-117.1057141",1400000US06073010402,"Census Tract 104.02, San Diego County, California","5800","1742","0.3",0
"06","073","010501","06073010501","105.01",Census Tract 105.01,G5020,S,"438292","37960","+32.5854741","-117.1255467",1400000US06073010501,"Census Tract 105.01, San Diego County, California","1365","837","0.61",0
"06","073","010502","06073010502","105.02",Census Tract 105.02,G5020,S,"1059117","0","+32.5860192","-117.1129158",1400000US06073010502,"Census Tract 105.02, San Diego County, California","5766","2099","0.36",1
"06","073","010601","06073010601","106.01",Census Tract 106.01,G5020,S,"4387513","7270003","+32.6235959","-117.1291773",1400000US06073010601,"Census Tract 106.01, San Diego County, California","2106","1555","0.74",0
"06","073","013205","06073013205","132.05",Census Tract 132.05,G5020,S,"1777328","4485","+32.5966578","-117.0802103",1400000US06073013205,"Census Tract 132.05, San Diego County, California","2473","452","0.18",0
"06","073","013102","06073013102","131.02",Census Tract 131.02,G5020,S,"1986983","0","+32.6166605","-117.0657271",1400000US06073013102,"Census Tract 131.02, San Diego County, California","7294","1781","0.24",0
"06","073","013103","06073013103","131.03",Census Tract 131.03,G5020,S,"1818747","671249","+32.6082077","-117.0914612",1400000US06073013103,"Census Tract 131.03, San Diego County, California","2922","592","0.2",3
"06","073","013104","06073013104","131.04",Census Tract 131.04,G5020,S,"977893","0","+32.6131276","-117.0779491",1400000US06073013104,"Census Tract 131.04, San Diego County, California","6017","1268","0.21",0
"06","073","013203","06073013203","132.03",Census Tract 132.03,G5020,S,"1115935","0","+32.6067804","-117.0642137",1400000US06073013203,"Census Tract 132.03, San Diego County, California","6471","1367","0.21",1
"06","073","013204","06073013204","132.04",Census Tract 132.04,G5020,S,"802292","0","+32.5982825","-117.0637049",1400000US06073013204,"Census Tract 132.04, San Diego County, California","4114","674","0.16",0
"06","073","010109","06073010109","101.09",Census Tract 101.09,G5020,S,"12028967","904238","+32.5498297","-117.0906305",1400000US06073010109,"Census Tract 101.09, San Diego County, California","4597","808","0.18",0
"06","073","008307","06073008307","83.07",Census Tract 83.07,G5020,S,"2174523","0","+32.8522157","-117.2118141",1400000US06073008307,"Census Tract 83.07, San Diego County, California","3887","2714","0.7",5
"06","073","008327","06073008327","83.27",Census Tract 83.27,G5020,S,"6322438","1739","+32.9682257","-117.2421215",1400000US06073008327,"Census Tract 83.27, San Diego County, California","6247","3978","0.64",3
"06","073","008330","06073008330","83.30",Census Tract 83.30,G5020,S,"1533483","0","+32.9512327","-117.2211586",1400000US06073008330,"Census Tract 83.30, San Diego County, California","5524","3084","0.56",2
"06","073","010900","06073010900","109",Census Tract 109,G5020,S,"1263078","96295","+32.6854273","-117.1703734",1400000US06073010900,"Census Tract 109, San Diego County, California","1627","1313","0.81",2
"06","073","011000","06073011000","110",Census Tract 110,G5020,S,"850262","151174","+32.6944830","-117.1685108",1400000US06073011000,"Census Tract 110, San Diego County, California","2983","2349","0.79",0
"06","073","011100","06073011100","111",Census Tract 111,G5020,S,"908114","88613","+32.6983939","-117.1778071",1400000US06073011100,"Census Tract 111, San Diego County, California","3795","2948","0.78",0
"06","073","013306","06073013306","133.06",Census Tract 133.06,G5020,S,"1295112","0","+32.6037558","-117.0401186",1400000US06073013306,"Census Tract 133.06, San Diego County, California","4615","1252","0.27",0
"06","073","013206","06073013206","132.06",Census Tract 132.06,G5020,S,"1589052","0","+32.5991877","-117.0722502",1400000US06073013206,"Census Tract 132.06, San Diego County, California","6909","1387","0.2",0
"06","073","013301","06073013301","133.01",Census Tract 133.01,G5020,S,"1675720","0","+32.6238429","-117.0511840",1400000US06073013301,"Census Tract 133.01, San Diego County, California","5271","1651","0.31",0
"06","073","013302","06073013302","133.02",Census Tract 133.02,G5020,S,"1399724","0","+32.6155222","-117.0486683",1400000US06073013302,"Census Tract 133.02, San Diego County, California","5073","1538","0.3",0
"06","073","013303","06073013303","133.03",Census Tract 133.03,G5020,S,"1382343","0","+32.6077635","-117.0502304",1400000US06073013303,"Census Tract 133.03, San Diego County, California","5130","1243","0.24",0
"06","073","007702","06073007702","77.02",Census Tract 77.02,G5020,S,"618401","0","+32.7899000","-117.2350654",1400000US06073007702,"Census Tract 77.02, San Diego County, California","3837","3040","0.79",0
"06","073","020308","06073020308","203.08",Census Tract 203.08,G5020,S,"1211945","0","+33.1373657","-117.0979771",1400000US06073020308,"Census Tract 203.08, San Diego County, California","5981","2609","0.44",0
"06","073","017801","06073017801","178.01",Census Tract 178.01,G5020,S,"4345848","116020","+33.1735608","-117.3403004",1400000US06073017801,"Census Tract 178.01, San Diego County, California","7000","5087","0.73",0
"06","073","012303","06073012303","123.03",Census Tract 123.03,G5020,S,"1537489","28342","+32.6514389","-117.0724250",1400000US06073012303,"Census Tract 123.03, San Diego County, California","3669","1564","0.43",1
"06","073","004200","06073004200","42",Census Tract 42,G5020,S,"2493055","0","+32.7293502","-117.1194471",1400000US06073004200,"Census Tract 42, San Diego County, California","5818","3887","0.67",0
"06","073","002904","06073002904","29.04",Census Tract 29.04,G5020,S,"1802461","0","+32.7715643","-117.0626516",1400000US06073002904,"Census Tract 29.04, San Diego County, California","8957","4945","0.55",1
"06","073","002502","06073002502","25.02",Census Tract 25.02,G5020,S,"1893276","0","+32.7281529","-117.1080467",1400000US06073002502,"Census Tract 25.02, San Diego County, California","5929","1810","0.31",0
"06","073","017052","06073017052","170.52",Census Tract 170.52,G5020,S,"2197847","0","+33.0009657","-117.0749912",1400000US06073017052,"Census Tract 170.52, San Diego County, California","5137","2599","0.51",0
"06","073","017055","06073017055","170.55",Census Tract 170.55,G5020,S,"2060658","0","+32.9794748","-117.0728520",1400000US06073017055,"Census Tract 170.55, San Diego County, California","5125","2383","0.46",3
"06","073","017056","06073017056","170.56",Census Tract 170.56,G5020,S,"2783400","0","+32.9800515","-117.0829692",1400000US06073017056,"Census Tract 170.56, San Diego County, California","4426","2322","0.52",1
"06","073","020213","06073020213","202.13",Census Tract 202.13,G5020,S,"336346","0","+33.1313346","-117.0781738",1400000US06073020213,"Census Tract 202.13, San Diego County, California","3674","898","0.24",0
"06","073","020214","06073020214","202.14",Census Tract 202.14,G5020,S,"1751493","0","+33.1270113","-117.0844242",1400000US06073020214,"Census Tract 202.14, San Diego County, California","5808","1641","0.28",8
"06","073","000202","06073000202","2.02",Census Tract 2.02,G5020,S,"1305997","0","+32.7453947","-117.1751539",1400000US06073000202,"Census Tract 2.02, San Diego County, California","4441","3221","0.73",0
"06","073","002712","06073002712","27.12",Census Tract 27.12,G5020,S,"2194507","0","+32.7297628","-117.0732171",1400000US06073002712,"Census Tract 27.12, San Diego County, California","4952","1005","0.2",1
"06","073","003305","06073003305","33.05",Census Tract 33.05,G5020,S,"1295184","0","+32.6978493","-117.0900849",1400000US06073003305,"Census Tract 33.05, San Diego County, California","5823","686","0.12",0
"06","073","016607","06073016607","166.07",Census Tract 166.07,G5020,S,"3970736","130472","+32.8524426","-116.9613512",1400000US06073016607,"Census Tract 166.07, San Diego County, California","7111","5087","0.72",0
"06","073","017104","06073017104","171.04",Census Tract 171.04,G5020,S,"2195133","0","+33.0487896","-117.2397938",1400000US06073017104,"Census Tract 171.04, San Diego County, California","4014","3137","0.78",0
"06","073","017107","06073017107","171.07",Census Tract 171.07,G5020,S,"1887835","0","+33.0624939","-117.2516961",1400000US06073017107,"Census Tract 171.07, San Diego County, California","2858","2234","0.78",0
"06","073","003214","06073003214","32.14",Census Tract 32.14,G5020,S,"1242168","0","+32.6945179","-117.0201950",1400000US06073003214,"Census Tract 32.14, San Diego County, California","4764","996","0.21",0
"06","073","003301","06073003301","33.01",Census Tract 33.01,G5020,S,"1525029","0","+32.7027511","-117.1018933",1400000US06073003301,"Census Tract 33.01, San Diego County, California","3394","537","0.16",1
"06","073","003303","06073003303","33.03",Census Tract 33.03,G5020,S,"622757","0","+32.6927627","-117.0986384",1400000US06073003303,"Census Tract 33.03, San Diego County, California","4330","604","0.14",0
"06","073","003403","06073003403","34.03",Census Tract 34.03,G5020,S,"1383836","0","+32.7136581","-117.1085904",1400000US06073003403,"Census Tract 34.03, San Diego County, California","4054","591","0.15",0
"06","073","008506","06073008506","85.06",Census Tract 85.06,G5020,S,"1289961","0","+32.8302338","-117.1867776",1400000US06073008506,"Census Tract 85.06, San Diego County, California","3981","2170","0.55",0
"06","073","008507","06073008507","85.07",Census Tract 85.07,G5020,S,"2237199","0","+32.8262504","-117.1737801",1400000US06073008507,"Census Tract 85.07, San Diego County, California","7520","3796","0.5",3
"06","073","008509","06073008509","85.09",Census Tract 85.09,G5020,S,"1952836","0","+32.8149642","-117.1718160",1400000US06073008509,"Census Tract 85.09, San Diego County, California","6949","3713","0.53",3
"06","073","008510","06073008510","85.10",Census Tract 85.10,G5020,S,"2029578","0","+32.8083015","-117.1629348",1400000US06073008510,"Census Tract 85.10, San Diego County, California","6912","3242","0.47",0
"06","073","008512","06073008512","85.12",Census Tract 85.12,G5020,S,"2080872","0","+32.8093223","-117.1881489",1400000US06073008512,"Census Tract 85.12, San Diego County, California","4386","3116","0.71",0
"06","073","017108","06073017108","171.08",Census Tract 171.08,G5020,S,"2099887","0","+33.0526994","-117.2532768",1400000US06073017108,"Census Tract 171.08, San Diego County, California","4717","3710","0.79",6
"06","073","017303","06073017303","173.03",Census Tract 173.03,G5020,S,"2698029","734557","+33.0016003","-117.2634553",1400000US06073017303,"Census Tract 173.03, San Diego County, California","3033","2554","0.84",2
"06","073","003404","06073003404","34.04",Census Tract 34.04,G5020,S,"1670668","0","+32.7139897","-117.0939554",1400000US06073003404,"Census Tract 34.04, San Diego County, California","4481","557","0.12",0
"06","073","003501","06073003501","35.01",Census Tract 35.01,G5020,S,"1188116","0","+32.7060389","-117.1145661",1400000US06073003501,"Census Tract 35.01, San Diego County, California","3994","547","0.14",0
"06","073","003502","06073003502","35.02",Census Tract 35.02,G5020,S,"780126","0","+32.6985999","-117.1135350",1400000US06073003502,"Census Tract 35.02, San Diego County, California","4599","648","0.14",1
"06","073","003602","06073003602","36.02",Census Tract 36.02,G5020,S,"657402","0","+32.6929463","-117.1073974",1400000US06073003602,"Census Tract 36.02, San Diego County, California","3056","391","0.13",0
"06","073","003603","06073003603","36.03",Census Tract 36.03,G5020,S,"677687","0","+32.6866567","-117.1075926",1400000US06073003603,"Census Tract 36.03, San Diego County, California","4092","742","0.18",0
"06","073","008513","06073008513","85.13",Census Tract 85.13,G5020,S,"1496047","0","+32.8034143","-117.1810994",1400000US06073008513,"Census Tract 85.13, San Diego County, California","2798","1975","0.71",0
"06","073","008600","06073008600","86",Census Tract 86,G5020,S,"2670768","0","+32.7908268","-117.1779397",1400000US06073008600,"Census Tract 86, San Diego County, California","6535","1661","0.25",0
"06","073","008701","06073008701","87.01",Census Tract 87.01,G5020,S,"1682952","0","+32.7979879","-117.1639702",1400000US06073008701,"Census Tract 87.01, San Diego County, California","3353","1656","0.49",0
"06","073","008702","06073008702","87.02",Census Tract 87.02,G5020,S,"2695594","0","+32.7884040","-117.1558899",1400000US06073008702,"Census Tract 87.02, San Diego County, California","4750","2223","0.47",4
"06","073","017305","06073017305","173.05",Census Tract 173.05,G5020,S,"3963148","241875","+33.0027873","-117.2420769",1400000US06073017305,"Census Tract 173.05, San Diego County, California","3100","2579","0.83",1
"06","073","018621","06073018621","186.21",Census Tract 186.21,G5020,S,"601061","0","+33.2260756","-117.3341307",1400000US06073018621,"Census Tract 186.21, San Diego County, California","1640","612","0.37",2
"06","073","009108","06073009108","91.08",Census Tract 91.08,G5020,S,"1552468","0","+32.7707029","-117.2023380",1400000US06073009108,"Census Tract 91.08, San Diego County, California","1943","1333","0.69",1
