"BANKID","ADDRESS","CBSA","CBSA_DIV","CBSA_DIV_FLG","CBSA_DIV_NO","CBSA_METRO","CBSA_METRO_FLG","CBSA_METRO_NAME","CBSA_MICRO_FLG","CBSA_NO","CERT","CITY","COUNTY","ESTYMD","FI_UNINUM","MAINOFF","NAME","OFFNAME","OFFNUM","RUNDATE","SERVTYPE","STALP","STCNTY","STNAME","UNINUM","ZIP","AUTO_UNIQUE_ID_2021-06-10_Cristinakim30_SDIC_Banks_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"65610","576 W Main Street","El Centro, CA"," ","0","0","20940","1","El Centro, CA","0","20940","22826","El Centro","Imperial","5/17/1912","15944","0","Mufg Union Bank, National Association","El Centro Branch","264","6/10/2021","11","CA","6025","California","196513","92243",405,"USCGeocoder",46.8829,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7931475,-115.5564095,"Exact","","","","","","","","","","","","","",""
"65759","6988 El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Carlsbad","San Diego","11/14/1994","15944","0","Mufg Union Bank, National Association","La Costa Branch","299","6/10/2021","11","CA","6073","California","240953","92009",406,"USCGeocoder",15.6266,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","6975.54371808935","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1025905995191,-117.266456642558,"Exact","","","","","","","","","","","","","",""
"65760","7188 Avenida Encinas Ste 120","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Carlsbad","San Diego","12/13/1990","15944","0","Mufg Union Bank, National Association","Carlsbad Poinsettia Branch","247","6/10/2021","11","CA","6073","California","240934","92011",407,"USCGeocoder",31.2582,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5646.33809736231","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.0996822685354,-117.311358590245,"Relaxed","","","","","","","","","","","","","",""
"65761","840 Carlsbad Village Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Carlsbad","San Diego","12/11/1978","15944","0","Mufg Union Bank, National Association","Carlsbad Branch","53","6/10/2021","11","CA","6073","California","247938","92008",408,"USCGeocoder",78.1239,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1466.30645858403","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1618492504219,-117.344948842827,"Exact","","","","","","","","","","","","","",""
"65762","2269 Otay Lakes Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Chula Vista","San Diego","9/29/2003","15944","0","Mufg Union Bank, National Association","Eastlake Branch","428","6/10/2021","11","CA","6073","California","431136","91915",409,"USCGeocoder",0,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","9030.34735983773","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6480633800164,-116.966072367763,"Exact","","","","","","","","","","","","","",""
"65763","1343 Third Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Chula Vista","San Diego","6/24/1968","15944","0","Mufg Union Bank, National Association","Castle Park Branch","133","6/10/2021","11","CA","6073","California","197296","91911",410,"USCGeocoder",31.3651,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4506.55144113442","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6060501584963,-117.06601964015,"Exact","","","","","","","","","","","","","",""
"65764","410 H Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Chula Vista","San Diego","6/14/1972","15944","0","Mufg Union Bank, National Association","Chula Vista Branch","51","6/10/2021","11","CA","6073","California","14306","91910",411,"USCGeocoder",62.3943,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.632822,-117.0819189,"Exact","","","","","","","","","","","","","",""
"65765","800 Orange Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Coronado","San Diego","8/31/1927","15944","0","Mufg Union Bank, National Association","Coronado Branch","97","6/10/2021","11","CA","6073","California","197257","92118",412,"USCGeocoder",46.8825,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6886819,-117.1787712,"Exact","","","","","","","","","","","","","",""
"65766","1555 Camino Del Mar","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Del Mar","San Diego","7/1/1960","15944","0","Mufg Union Bank, National Association","Del Mar Branch","98","6/10/2021","11","CA","6073","California","197258","92014",413,"USCGeocoder",31.2508,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3455.34392294521","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.9599775447799,-117.265280693867,"Exact","","","","","","","","","","","","","",""
"65767","12098 Fury Lane Suite D","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","El Cajon","San Diego","2/14/1990","15944","0","Mufg Union Bank, National Association","Rancho San Diego Branch","243","6/10/2021","11","CA","6073","California","240930","92019",414,"USCGeocoder",359.411,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4837.05468521756","LinearInterpolationAddressRange","StreetSegment","98.9940828402367","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7434773054447,-116.934303861679,"Relaxed","","","","","","","","","","","","","",""
"65768","580 North Second Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","El Cajon","San Diego","4/29/1960","15944","0","Mufg Union Bank, National Association","El Cajon Valley Branch","100","6/10/2021","11","CA","6073","California","197260","92021",415,"USCGeocoder",15.63,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","931.799143069424","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.8028271213128,-116.935837491552,"Exact","","","","","","","","","","","","","",""
"65769","247 North El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Encinitas","San Diego","8/14/1986","15944","0","Mufg Union Bank, National Association","East Encinitas Branch","207","6/10/2021","11","CA","6073","California","240907","92024",416,"USCGeocoder",15.6266,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","7303.22402996011","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.0506606080074,-117.260351038535,"Exact","","","","","","","","","","","","","",""
"65770","200 W D Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Encinitas","San Diego","12/28/1959","15944","0","Mufg Union Bank, National Association","Encinitas Branch","101","6/10/2021","11","CA","6073","California","197261","92024",417,"USCGeocoder",296.9037,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1584.09679479524","LinearInterpolationAddressRange","StreetSegment","95.8579881656805","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.0464130117161,-117.288118379267,"Relaxed","","","","","","","","","","","","","",""
"65771","303 West Grand Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Escondido","San Diego","9/16/1957","15944","0","Mufg Union Bank, National Association","Escondido Branch","102","6/10/2021","11","CA","6073","California","197262","92025",418,"USCGeocoder",46.8861,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1199112,-117.0843049,"Exact","","","","","","","","","","","","","",""
"65772","1678 S Mission Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Fallbrook","San Diego","12/17/1979","15944","0","Mufg Union Bank, National Association","Fallbrook Branch","170","6/10/2021","11","CA","6073","California","240881","92028",419,"USCGeocoder",46.8923,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.3620604,-117.2487853,"Exact","","","","","","","","","","","","","",""
"65773","8715 Villa La Jolla Drive, Ste A1a","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","La Jolla","San Diego","12/12/2014","15944","0","Mufg Union Bank, National Association","La Jolla Village Square Branch","617","6/10/2021","11","CA","6073","California","563391","92037",420,"USCGeocoder",187.5127,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8674076,-117.2327454,"Exact","","","","","","","","","","","","","",""
"65774","7807 Girard Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","La Jolla","San Diego","8/31/1927","15944","0","Mufg Union Bank, National Association","La Jolla Branch","104","6/10/2021","11","CA","6073","California","197264","92037",421,"USCGeocoder",140.6355,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8454654,-117.2736937,"Exact","","","","","","","","","","","","","",""
"65775","4771 Spring Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","La Mesa","San Diego","7/2/1934","15944","0","Mufg Union Bank, National Association","La Mesa Branch","106","6/10/2021","11","CA","6073","California","197266","91942",422,"USCGeocoder",78.1351,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","99.4674556213018","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7655185,-117.0199427,"Relaxed","","","","","","","","","","","","","",""
"65776","3123 Lemon Grove Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Lemon Grove","San Diego","6/29/1949","15944","0","Mufg Union Bank, National Association","Lemon Grove Branch","107","6/10/2021","11","CA","6073","California","197267","91945",423,"USCGeocoder",31.2483,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3985.51992425835","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7403366542716,-117.030575570149,"Exact","","","","","","","","","","","","","",""
"65777","22 E 8th St","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","National City","San Diego","8/1/1946","15944","0","Mufg Union Bank, National Association","National City Branch","108","6/10/2021","11","CA","6073","California","197268","91950",424,"USCGeocoder",62.5094,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1414.05562004959","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6757931484798,-117.106662976431,"Exact","","","","","","","","","","","","","",""
"65778","2733 Vista Way","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Oceanside","San Diego","12/22/1980","15944","0","Mufg Union Bank, National Association","El Camino Real Branch","173","6/10/2021","11","CA","6073","California","240885","92054",425,"USCGeocoder",15.6218,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2195.159406238","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1831216989691,-117.328065032291,"Exact","","","","","","","","","","","","","",""
"65779","840 South Coast Highway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Oceanside","San Diego","10/18/1957","15944","0","Mufg Union Bank, National Association","Oceanside Branch","109","6/10/2021","11","CA","6073","California","197269","92054",426,"USCGeocoder",93.7574,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1879809,-117.3722159,"Exact","","","","","","","","","","","","","",""
"65780","12312 Poway Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Poway","San Diego","8/26/1977","15944","0","Mufg Union Bank, National Association","Poway Branch","166","6/10/2021","11","CA","6073","California","240876","92064",427,"USCGeocoder",46.9,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.951964,-117.0651324,"Exact","","","","","","","","","","","","","",""
"65781","6004 Paseo Delicias","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","Rancho Santa Fe","San Diego","9/25/1965","15944","0","Mufg Union Bank, National Association","Rancho Santa Fe Branch","134","6/10/2021","11","CA","6073","California","197298","92067",428,"USCGeocoder",218.7707,1,"4.1","","","10","POBoxZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","58930874.639919","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",33.011798,-117.201867,"Relaxed;Soundex","","","","","","","","","","","","","",""
"65782","11185 East Ocean Air Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","1/9/2006","15944","0","Mufg Union Bank, National Association","Torrey Hills Branch","455","6/10/2021","11","CA","6073","California","454575","92130",429,"USCGeocoder",156.2612,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9210902,-117.2156722,"Exact","","","","","","","","","","","","","",""
"65783","13175 Black Mountain Rd Ste 1","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","6/26/1995","15944","0","Mufg Union Bank, National Association","Rancho Penasquitos Branch","302","6/10/2021","11","CA","6073","California","240956","92129",430,"USCGeocoder",156.2648,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9568649,-117.1259577,"Exact","","","","","","","","","","","","","",""
"65784","5664 Mission Center Road Ste 403","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","2/14/1990","15944","0","Mufg Union Bank, National Association","Mission Valley Branch","246","6/10/2021","11","CA","6073","California","240933","92108",431,"USCGeocoder",187.5204,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7752702,-117.1560588,"Exact","","","","","","","","","","","","","",""
"65785","11865 Carmel Mountain Road Suite 1106","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","2/14/1990","15944","0","Mufg Union Bank, National Association","Carmel Mountain Branch","245","6/10/2021","11","CA","6073","California","240932","92128",432,"USCGeocoder",140.6339,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.980525,-117.0760994,"Exact","","","","","","","","","","","","","",""
"65786","12950 Carmel Country Rd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","2/14/1990","15944","0","Mufg Union Bank, National Association","Del Mar Heights Branch","242","6/10/2021","11","CA","6073","California","240929","92130",433,"USCGeocoder",171.8959,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9550267,-117.2301034,"Exact","","","","","","","","","","","","","",""
"65787","4660 La Jolla Village Drive Ste 175","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","8/25/1986","15944","0","Mufg Union Bank, National Association","Golden Triangle Branch","208","6/10/2021","11","CA","6073","California","240908","92122",434,"USCGeocoder",110.6985,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","41277714.8297959","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.854723,-117.209215,"Relaxed;Soundex","","","","","","","","","","","","","",""
"65788","3900 Fifth Avenue Suite 100","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","7/2/1979","15944","0","Mufg Union Bank, National Association","Hillcrest Branch","169","6/10/2021","11","CA","6073","California","240880","92103",435,"USCGeocoder",46.8884,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1242.13244555751","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7483427777751,-117.160526215489,"Exact","","","","","","","","","","","","","",""
"65789","1706 Garnet Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","5/16/1977","15944","0","Mufg Union Bank, National Association","Pacific Beach Branch","165","6/10/2021","11","CA","6073","California","240875","92109",436,"USCGeocoder",171.8864,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8006804,-117.238867,"Exact","","","","","","","","","","","","","",""
"65790","344 Laurel Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","12/28/1960","15944","0","Mufg Union Bank, National Association","Fourth & Laurel Branch","122","6/10/2021","11","CA","6073","California","197283","92101",437,"USCGeocoder",281.2734,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2044.60174126783","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7314694135064,-117.161706480206,"Exact","","","","","","","","","","","","","",""
"65791","16880 Bernardo Center Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","9/15/1975","15944","0","Mufg Union Bank, National Association","Rancho Bernardo Branch","161","6/10/2021","11","CA","6073","California","197318","92128",438,"USCGeocoder",140.6347,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",33.0207191,-117.0751574,"Exact","","","","","","","","","","","","","",""
"65792","8359 Mira Mesa Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","8/25/1975","15944","0","Mufg Union Bank, National Association","Mira Mesa Branch","160","6/10/2021","11","CA","6073","California","197317","92126",439,"USCGeocoder",218.7706,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9124033,-117.1435463,"Exact","","","","","","","","","","","","","",""
"65793","7770 Clairemont Mesa Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","7/1/1963","15944","0","Mufg Union Bank, National Association","Kearny Mesa Branch","115","6/10/2021","11","CA","6073","California","197275","92111",440,"USCGeocoder",125.0055,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.833123,-117.1538196,"Exact","","","","","","","","","","","","","",""
"65794","2927 University Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","8/31/1927","15944","0","Mufg Union Bank, National Association","North Park Branch","120","6/10/2021","11","CA","6073","California","197280","92104",441,"USCGeocoder",78.1338,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7480827,-117.1303669,"Exact","","","","","","","","","","","","","",""
"65795","1175 Rosecrans Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","5/14/1971","15944","0","Mufg Union Bank, National Association","Point Loma Branch","144","6/10/2021","11","CA","6073","California","197308","92106",442,"USCGeocoder",125.0086,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7222516,-117.2308652,"Exact","","","","","","","","","","","","","",""
"65796","8630 Lake Murray Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","6/21/1965","15944","0","Mufg Union Bank, National Association","Lake Murray Branch","113","6/10/2021","11","CA","6073","California","197273","92119",443,"USCGeocoder",265.6408,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8008352,-117.0125418,"Exact","","","","","","","","","","","","","",""
"65797","3261 Sports Arena Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","8/29/1949","15944","0","Mufg Union Bank, National Association","Midway Branch","119","6/10/2021","11","CA","6073","California","197279","92110",444,"USCGeocoder",125.0119,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7528449,-117.2094072,"Exact","","","","","","","","","","","","","",""
"65798","5197 Waring Road, Ste 100","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","22826","San Diego","San Diego","3/16/1959","15944","0","Mufg Union Bank, National Association","Allied Gardens Branch","114","6/10/2021","11","CA","6073","California","197274","92120",445,"USCGeocoder",250.0301,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.79234,-117.0805933,"Exact","","","","","","","","","","","","","",""
